DATE,INTERPOLATED,MA7_NUM_CRITICAL,MA7_NUM_CRITICAL_per_100kpop,MA7_NUM_DAILY_CRITICAL,MA7_NUM_DAILY_CRITICAL_per_100kpop,NUM_CRITICAL,NUM_CRITICAL_per_100kpop,NUM_DAILY_CRITICAL,NUM_DAILY_CRITICAL_per_100kpop,PROVINCE_NAME,PROVINCE_NAME_PSGC,REGION_NAME
2020-06-16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pampanga,PH035400000,3
2020-06-17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pampanga,PH035400000,3
2020-06-18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pampanga,PH035400000,3
2020-06-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pampanga,PH035400000,3
2020-06-20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pampanga,PH035400000,3
2020-06-21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pampanga,PH035400000,3
2020-06-22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pampanga,PH035400000,3
2020-06-23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pampanga,PH035400000,3
2020-06-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pampanga,PH035400000,3
2020-06-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pampanga,PH035400000,3
2020-06-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pampanga,PH035400000,3
2020-06-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pampanga,PH035400000,3
2020-06-28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pampanga,PH035400000,3
2020-06-29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pampanga,PH035400000,3
2020-06-30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pampanga,PH035400000,3
2020-07-01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pampanga,PH035400000,3
2020-07-02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pampanga,PH035400000,3
2020-07-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pampanga,PH035400000,3
2020-07-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pampanga,PH035400000,3
2020-07-05,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pampanga,PH035400000,3
2020-07-06,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pampanga,PH035400000,3
2020-07-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pampanga,PH035400000,3
2020-07-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pampanga,PH035400000,3
2020-07-09,0,0.14285714285714285,0.00473404384379961,0.14285714285714285,0.00473404384379961,1.0,0.03313830690659727,1.0,0.03313830690659727,Pampanga,PH035400000,3
2020-07-10,0,0.42857142857142855,0.014202131531398831,0.2857142857142857,0.00946808768759922,2.0,0.06627661381319454,1.0,0.03313830690659727,Pampanga,PH035400000,3
2020-07-11,0,0.7142857142857142,0.023670219218998048,0.2857142857142857,0.00946808768759922,2.0,0.06627661381319454,0.0,0.0,Pampanga,PH035400000,3
2020-07-12,0,1.1428571428571428,0.03787235075039688,0.42857142857142855,0.014202131531398831,3.0,0.09941492071979181,1.0,0.03313830690659727,Pampanga,PH035400000,3
2020-07-13,0,1.5714285714285714,0.05207448228179572,0.42857142857142855,0.014202131531398831,3.0,0.09941492071979181,0.0,0.0,Pampanga,PH035400000,3
2020-07-14,0,2.0,0.06627661381319454,0.42857142857142855,0.014202131531398831,3.0,0.09941492071979181,0.0,0.0,Pampanga,PH035400000,3
2020-07-15,0,2.4285714285714284,0.08047874534459337,0.42857142857142855,0.014202131531398831,3.0,0.09941492071979181,0.0,0.0,Pampanga,PH035400000,3
2020-07-16,0,2.714285714285714,0.08994683303219259,0.2857142857142857,0.00946808768759922,3.0,0.09941492071979181,0.0,0.0,Pampanga,PH035400000,3
2020-07-17,0,2.8571428571428568,0.09468087687599219,0.14285714285714285,0.00473404384379961,3.0,0.09941492071979181,0.0,0.0,Pampanga,PH035400000,3
2020-07-18,0,3.0,0.09941492071979181,0.14285714285714285,0.00473404384379961,3.0,0.09941492071979181,0.0,0.0,Pampanga,PH035400000,3
2020-07-19,0,3.0,0.09941492071979181,0.0,0.0,3.0,0.09941492071979181,0.0,0.0,Pampanga,PH035400000,3
2020-07-20,0,3.0,0.09941492071979181,0.0,0.0,3.0,0.09941492071979181,0.0,0.0,Pampanga,PH035400000,3
2020-07-21,0,3.0,0.09941492071979181,0.0,0.0,3.0,0.09941492071979181,0.0,0.0,Pampanga,PH035400000,3
2020-07-22,0,3.0,0.09941492071979181,0.0,0.0,3.0,0.09941492071979181,0.0,0.0,Pampanga,PH035400000,3
2020-07-23,0,3.0,0.09941492071979181,0.0,0.0,3.0,0.09941492071979181,0.0,0.0,Pampanga,PH035400000,3
2020-07-24,0,3.0,0.09941492071979181,0.0,0.0,3.0,0.09941492071979181,0.0,0.0,Pampanga,PH035400000,3
2020-07-25,0,3.0,0.09941492071979181,0.0,0.0,3.0,0.09941492071979181,0.0,0.0,Pampanga,PH035400000,3
2020-07-26,0,3.0,0.09941492071979181,0.0,0.0,3.0,0.09941492071979181,0.0,0.0,Pampanga,PH035400000,3
2020-07-27,0,3.0,0.09941492071979181,0.0,0.0,3.0,0.09941492071979181,0.0,0.0,Pampanga,PH035400000,3
2020-07-28,0,3.0,0.09941492071979181,0.0,0.0,3.0,0.09941492071979181,0.0,0.0,Pampanga,PH035400000,3
2020-07-29,0,2.8571428571428568,0.09468087687599219,-0.14285714285714285,-0.00473404384379961,2.0,0.06627661381319454,-1.0,-0.03313830690659727,Pampanga,PH035400000,3
2020-07-30,0,2.714285714285714,0.08994683303219259,-0.14285714285714285,-0.00473404384379961,2.0,0.06627661381319454,0.0,0.0,Pampanga,PH035400000,3
2020-07-31,0,2.571428571428571,0.08521278918839298,-0.14285714285714285,-0.00473404384379961,2.0,0.06627661381319454,0.0,0.0,Pampanga,PH035400000,3
2020-08-01,0,2.4285714285714284,0.08047874534459337,-0.14285714285714285,-0.00473404384379961,2.0,0.06627661381319454,0.0,0.0,Pampanga,PH035400000,3
2020-08-02,0,2.2857142857142856,0.07574470150079377,-0.14285714285714285,-0.00473404384379961,2.0,0.06627661381319454,0.0,0.0,Pampanga,PH035400000,3
2020-08-03,0,2.142857142857143,0.07101065765699416,-0.14285714285714285,-0.00473404384379961,2.0,0.06627661381319454,0.0,0.0,Pampanga,PH035400000,3
2020-08-04,0,2.0,0.06627661381319454,-0.14285714285714285,-0.00473404384379961,2.0,0.06627661381319454,0.0,0.0,Pampanga,PH035400000,3
2020-08-05,0,2.0,0.06627661381319454,0.0,0.0,2.0,0.06627661381319454,0.0,0.0,Pampanga,PH035400000,3
2020-08-06,0,2.0,0.06627661381319454,0.0,0.0,2.0,0.06627661381319454,0.0,0.0,Pampanga,PH035400000,3
2020-08-07,0,2.0,0.06627661381319454,0.0,0.0,2.0,0.06627661381319454,0.0,0.0,Pampanga,PH035400000,3
2020-08-08,0,2.0,0.06627661381319454,0.0,0.0,2.0,0.06627661381319454,0.0,0.0,Pampanga,PH035400000,3
2020-08-09,0,2.0,0.06627661381319454,0.0,0.0,2.0,0.06627661381319454,0.0,0.0,Pampanga,PH035400000,3
2020-08-10,0,2.0,0.06627661381319454,0.0,0.0,2.0,0.06627661381319454,0.0,0.0,Pampanga,PH035400000,3
2020-08-11,0,2.0,0.06627661381319454,0.0,0.0,2.0,0.06627661381319454,0.0,0.0,Pampanga,PH035400000,3
2020-08-12,0,2.142857142857143,0.07101065765699416,0.14285714285714285,0.00473404384379961,3.0,0.09941492071979181,1.0,0.03313830690659727,Pampanga,PH035400000,3
2020-08-13,0,2.4285714285714284,0.08047874534459337,0.2857142857142857,0.00946808768759922,4.0,0.13255322762638908,1.0,0.03313830690659727,Pampanga,PH035400000,3
2020-08-14,0,2.714285714285714,0.08994683303219259,0.2857142857142857,0.00946808768759922,4.0,0.13255322762638908,0.0,0.0,Pampanga,PH035400000,3
2020-08-15,0,3.0,0.09941492071979181,0.2857142857142857,0.00946808768759922,4.0,0.13255322762638908,0.0,0.0,Pampanga,PH035400000,3
2020-08-16,0,3.142857142857143,0.10414896456359143,0.14285714285714285,0.00473404384379961,3.0,0.09941492071979181,-1.0,-0.03313830690659727,Pampanga,PH035400000,3
2020-08-17,0,3.142857142857143,0.10414896456359143,0.0,0.0,2.0,0.06627661381319454,-1.0,-0.03313830690659727,Pampanga,PH035400000,3
2020-08-18,0,3.142857142857143,0.10414896456359143,0.0,0.0,2.0,0.06627661381319454,0.0,0.0,Pampanga,PH035400000,3
2020-08-19,0,3.142857142857143,0.10414896456359143,0.0,0.0,3.0,0.09941492071979181,1.0,0.03313830690659727,Pampanga,PH035400000,3
2020-08-20,0,3.0,0.09941492071979181,-0.14285714285714285,-0.00473404384379961,3.0,0.09941492071979181,0.0,0.0,Pampanga,PH035400000,3
2020-08-21,0,2.8571428571428568,0.09468087687599219,-0.14285714285714285,-0.00473404384379961,3.0,0.09941492071979181,0.0,0.0,Pampanga,PH035400000,3
2020-08-22,0,2.714285714285714,0.08994683303219259,-0.14285714285714285,-0.00473404384379961,3.0,0.09941492071979181,0.0,0.0,Pampanga,PH035400000,3
2020-08-23,0,2.714285714285714,0.08994683303219259,0.0,0.0,3.0,0.09941492071979181,0.0,0.0,Pampanga,PH035400000,3
2020-08-24,0,2.8571428571428568,0.09468087687599219,0.14285714285714285,0.00473404384379961,3.0,0.09941492071979181,0.0,0.0,Pampanga,PH035400000,3
2020-08-25,0,3.0,0.09941492071979181,0.14285714285714285,0.00473404384379961,3.0,0.09941492071979181,0.0,0.0,Pampanga,PH035400000,3
2020-08-26,0,3.0,0.09941492071979181,0.0,0.0,3.0,0.09941492071979181,0.0,0.0,Pampanga,PH035400000,3
2020-08-27,0,3.0,0.09941492071979181,0.0,0.0,3.0,0.09941492071979181,0.0,0.0,Pampanga,PH035400000,3
2020-08-28,0,3.0,0.09941492071979181,0.0,0.0,3.0,0.09941492071979181,0.0,0.0,Pampanga,PH035400000,3
2020-08-29,0,3.0,0.09941492071979181,0.0,0.0,3.0,0.09941492071979181,0.0,0.0,Pampanga,PH035400000,3
2020-08-30,0,3.142857142857143,0.10414896456359143,0.14285714285714285,0.00473404384379961,4.0,0.13255322762638908,1.0,0.03313830690659727,Pampanga,PH035400000,3
2020-08-31,0,3.2857142857142856,0.10888300840739103,0.14285714285714285,0.00473404384379961,4.0,0.13255322762638908,0.0,0.0,Pampanga,PH035400000,3
2020-09-01,0,3.571428571428571,0.11835109609499025,0.2857142857142857,0.00946808768759922,5.0,0.16569153453298638,1.0,0.03313830690659727,Pampanga,PH035400000,3
2020-09-02,0,3.8571428571428568,0.12781918378258947,0.2857142857142857,0.00946808768759922,5.0,0.16569153453298638,0.0,0.0,Pampanga,PH035400000,3
2020-09-03,0,4.142857142857142,0.13728727147018868,0.2857142857142857,0.00946808768759922,5.0,0.16569153453298638,0.0,0.0,Pampanga,PH035400000,3
2020-09-04,0,5.142857142857142,0.17042557837678596,1.0,0.03313830690659727,10.0,0.33138306906597276,5.0,0.16569153453298638,Pampanga,PH035400000,3
2020-09-05,0,6.142857142857142,0.20356388528338323,1.0,0.03313830690659727,10.0,0.33138306906597276,0.0,0.0,Pampanga,PH035400000,3
2020-09-06,0,7.0,0.2319681483461809,0.8571428571428571,0.028404263062797662,10.0,0.33138306906597276,0.0,0.0,Pampanga,PH035400000,3
2020-09-07,0,7.857142857142857,0.26037241140897854,0.8571428571428571,0.028404263062797662,10.0,0.33138306906597276,0.0,0.0,Pampanga,PH035400000,3
2020-09-08,0,8.571428571428571,0.28404263062797663,0.7142857142857142,0.023670219218998048,10.0,0.33138306906597276,0.0,0.0,Pampanga,PH035400000,3
2020-09-09,0,9.285714285714285,0.3077128498469746,0.7142857142857142,0.023670219218998048,10.0,0.33138306906597276,0.0,0.0,Pampanga,PH035400000,3
2020-09-10,0,10.0,0.33138306906597276,0.7142857142857142,0.023670219218998048,10.0,0.33138306906597276,0.0,0.0,Pampanga,PH035400000,3
2020-09-11,0,10.571428571428571,0.3503192444411712,0.5714285714285714,0.01893617537519844,14.0,0.4639362966923618,4.0,0.13255322762638908,Pampanga,PH035400000,3
2020-09-12,0,11.142857142857142,0.3692554198163696,0.5714285714285714,0.01893617537519844,14.0,0.4639362966923618,0.0,0.0,Pampanga,PH035400000,3
2020-09-13,0,11.714285714285714,0.388191595191568,0.5714285714285714,0.01893617537519844,14.0,0.4639362966923618,0.0,0.0,Pampanga,PH035400000,3
2020-09-14,0,12.285714285714285,0.40712777056676647,0.5714285714285714,0.01893617537519844,14.0,0.4639362966923618,0.0,0.0,Pampanga,PH035400000,3
2020-09-15,0,13.0,0.43079798978576456,0.7142857142857142,0.023670219218998048,15.0,0.4970746035989591,1.0,0.03313830690659727,Pampanga,PH035400000,3
2020-09-16,0,13.714285714285714,0.4544682090047626,0.7142857142857142,0.023670219218998048,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-09-17,0,14.428571428571427,0.4781384282237606,0.7142857142857142,0.023670219218998048,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-09-18,0,14.571428571428571,0.4828724720675603,0.14285714285714285,0.00473404384379961,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-09-19,0,14.714285714285714,0.48760651591135984,0.14285714285714285,0.00473404384379961,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-09-20,0,14.857142857142856,0.49234055975515945,0.14285714285714285,0.00473404384379961,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-09-21,0,15.0,0.4970746035989591,0.14285714285714285,0.00473404384379961,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-09-22,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-09-23,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-09-24,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-09-25,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-09-26,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-09-27,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-09-28,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-09-29,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-09-30,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-01,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-02,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-03,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-04,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-05,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-06,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-07,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-08,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-09,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-10,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-11,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-12,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-13,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-14,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-15,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-16,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-17,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-18,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-19,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-20,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-21,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-22,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-23,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-24,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-25,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-26,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-27,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-28,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-29,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-30,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-10-31,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-11-01,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-11-02,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-11-03,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-11-04,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-11-05,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-11-06,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-11-07,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-11-08,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-11-09,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-11-10,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-11-11,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-11-12,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-11-13,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-11-14,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-11-15,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-11-16,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-11-17,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-11-18,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-11-19,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-11-20,0,15.142857142857142,0.5018086474427587,0.14285714285714285,0.00473404384379961,16.0,0.5302129105055563,1.0,0.03313830690659727,Pampanga,PH035400000,3
2020-11-21,0,15.285714285714285,0.5065426912865583,0.14285714285714285,0.00473404384379961,16.0,0.5302129105055563,0.0,0.0,Pampanga,PH035400000,3
2020-11-22,0,15.428571428571427,0.5112767351303579,0.14285714285714285,0.00473404384379961,16.0,0.5302129105055563,0.0,0.0,Pampanga,PH035400000,3
2020-11-23,0,15.571428571428571,0.5160107789741575,0.14285714285714285,0.00473404384379961,16.0,0.5302129105055563,0.0,0.0,Pampanga,PH035400000,3
2020-11-24,0,15.714285714285714,0.5207448228179571,0.14285714285714285,0.00473404384379961,16.0,0.5302129105055563,0.0,0.0,Pampanga,PH035400000,3
2020-11-25,0,15.857142857142856,0.5254788666617567,0.14285714285714285,0.00473404384379961,16.0,0.5302129105055563,0.0,0.0,Pampanga,PH035400000,3
2020-11-26,0,16.0,0.5302129105055563,0.14285714285714285,0.00473404384379961,16.0,0.5302129105055563,0.0,0.0,Pampanga,PH035400000,3
2020-11-27,0,15.857142857142856,0.5254788666617567,-0.14285714285714285,-0.00473404384379961,15.0,0.4970746035989591,-1.0,-0.03313830690659727,Pampanga,PH035400000,3
2020-11-28,0,15.714285714285714,0.5207448228179571,-0.14285714285714285,-0.00473404384379961,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-11-29,0,15.571428571428571,0.5160107789741575,-0.14285714285714285,-0.00473404384379961,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-11-30,0,15.428571428571427,0.5112767351303579,-0.14285714285714285,-0.00473404384379961,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-01,0,15.285714285714285,0.5065426912865583,-0.14285714285714285,-0.00473404384379961,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-02,0,15.142857142857142,0.5018086474427587,-0.14285714285714285,-0.00473404384379961,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-03,0,15.0,0.4970746035989591,-0.14285714285714285,-0.00473404384379961,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-04,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-05,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-06,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-07,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-08,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-09,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-10,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-11,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-12,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-13,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-14,1,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-15,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-16,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-17,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-18,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-19,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-20,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-21,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-22,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-23,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-24,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-25,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-26,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-27,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-28,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-29,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-30,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2020-12-31,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
2021-01-01,0,15.0,0.4970746035989591,0.0,0.0,15.0,0.4970746035989591,0.0,0.0,Pampanga,PH035400000,3
