DATE,INTERPOLATED,MA7_NUM_TOT_CASES,MA7_NUM_TOT_CASES_per_100kpop,NUM_TOT_CASES,NUM_TOT_CASES_per_100kpop,PROVINCE_NAME,PROVINCE_NAME_PSGC,REGION_NAME
2020-04-25,0,2.0,0.31881311755357833,2.0,0.31881311755357833,Ilocos Norte,PH012800000,1
2020-04-26,0,2.0,0.31881311755357833,2.0,0.31881311755357833,Ilocos Norte,PH012800000,1
2020-04-27,0,2.0,0.31881311755357833,2.0,0.31881311755357833,Ilocos Norte,PH012800000,1
2020-04-28,0,2.0,0.31881311755357833,2.0,0.31881311755357833,Ilocos Norte,PH012800000,1
2020-04-29,0,2.0,0.31881311755357833,2.0,0.31881311755357833,Ilocos Norte,PH012800000,1
2020-04-30,0,2.0,0.31881311755357833,2.0,0.31881311755357833,Ilocos Norte,PH012800000,1
2020-05-01,0,2.0,0.31881311755357833,2.0,0.31881311755357833,Ilocos Norte,PH012800000,1
2020-05-02,0,2.0,0.31881311755357833,2.0,0.31881311755357833,Ilocos Norte,PH012800000,1
2020-05-03,0,2.142857142857143,0.34158548309311965,3.0,0.4782196763303675,Ilocos Norte,PH012800000,1
2020-05-04,0,2.2857142857142856,0.36435784863266096,3.0,0.4782196763303675,Ilocos Norte,PH012800000,1
2020-05-05,0,2.571428571428571,0.40990257971174354,4.0,0.6376262351071567,Ilocos Norte,PH012800000,1
2020-05-06,0,2.714285714285714,0.43267494525128486,3.0,0.4782196763303675,Ilocos Norte,PH012800000,1
2020-05-07,0,2.8571428571428568,0.45544731079082607,3.0,0.4782196763303675,Ilocos Norte,PH012800000,1
2020-05-08,0,3.0,0.4782196763303675,3.0,0.4782196763303675,Ilocos Norte,PH012800000,1
2020-05-09,0,3.142857142857143,0.5009920418699088,3.0,0.4782196763303675,Ilocos Norte,PH012800000,1
2020-05-10,0,3.142857142857143,0.5009920418699088,3.0,0.4782196763303675,Ilocos Norte,PH012800000,1
2020-05-11,0,3.142857142857143,0.5009920418699088,3.0,0.4782196763303675,Ilocos Norte,PH012800000,1
2020-05-12,0,3.0,0.4782196763303675,3.0,0.4782196763303675,Ilocos Norte,PH012800000,1
2020-05-13,0,3.0,0.4782196763303675,3.0,0.4782196763303675,Ilocos Norte,PH012800000,1
2020-05-14,0,3.0,0.4782196763303675,3.0,0.4782196763303675,Ilocos Norte,PH012800000,1
2020-05-15,0,3.0,0.4782196763303675,3.0,0.4782196763303675,Ilocos Norte,PH012800000,1
2020-05-16,0,3.0,0.4782196763303675,3.0,0.4782196763303675,Ilocos Norte,PH012800000,1
2020-05-17,0,3.0,0.4782196763303675,3.0,0.4782196763303675,Ilocos Norte,PH012800000,1
2020-05-18,0,3.0,0.4782196763303675,3.0,0.4782196763303675,Ilocos Norte,PH012800000,1
2020-05-19,0,3.0,0.4782196763303675,3.0,0.4782196763303675,Ilocos Norte,PH012800000,1
2020-05-20,0,3.0,0.4782196763303675,3.0,0.4782196763303675,Ilocos Norte,PH012800000,1
2020-05-21,0,3.0,0.4782196763303675,3.0,0.4782196763303675,Ilocos Norte,PH012800000,1
2020-05-22,0,3.0,0.4782196763303675,3.0,0.4782196763303675,Ilocos Norte,PH012800000,1
